GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
55,1058.74,2522.12,3157.4,311.24,155.16,-121.07,-2243.66,-18091.06,946.4,10994.47,-4065.69,125.65,-1310.26,-3940.04,-5250.29
57,1043.38,2497.97,3075.82,303.61,158.49,-106.69,-2229.03,-18244.61,923.0,11069.17,-3960.81,125.34,-1508.89,-3835.47,-5344.36
59,1042.54,2464.58,3119.6,299.88,166.92,-119.48,-2259.59,-18219.28,937.89,11091.19,-4008.13,126.58,-1475.75,-3881.55,-5357.3
61,1006.25,2476.06,3051.72,303.9,174.19,-96.69,-2230.38,-18286.58,965.5,11070.04,-3942.03,126.37,-1565.98,-3815.66,-5381.64
63,1037.13,2556.23,3072.2,298.23,147.4,-115.83,-2234.7,-18164.84,966.46,10991.81,-3945.48,125.73,-1445.91,-3819.75,-5265.66
65,1047.81,2524.44,3110.78,312.06,135.22,-120.39,-2224.28,-18083.99,939.11,11035.76,-4083.88,127.86,-1323.49,-3956.02,-5279.51
67,1028.48,2539.52,3061.51,281.92,160.35,-116.02,-2204.38,-18170.81,956.93,11027.94,-3993.93,125.76,-1434.57,-3868.17,-5302.74
69,1097.78,2485.5,3075.71,303.53,158.26,-115.88,-2185.06,-18160.08,960.19,11046.97,-4064.22,125.75,-1333.07,-3938.47,-5271.54
71,1056.51,2471.07,3102.32,310.88,158.18,-106.5,-2233.25,-18303.78,954.99,11147.92,-3944.88,125.3,-1441.66,-3819.59,-5261.24
73,1009.32,2478.63,3063.27,301.04,158.58,-114.01,-2186.59,-18350.66,959.61,11033.17,-3832.36,126.44,-1647.66,-3705.92,-5353.59
75,1055.4,2514.53,3099.51,302.42,150.51,-98.74,-2231.55,-18066.56,961.14,10997.13,-4085.83,125.61,-1316.22,-3960.22,-5276.44
77,1052.64,2510.66,3071.94,303.79,174.16,-123.25,-2165.4,-18452.64,960.95,11104.75,-3851.61,125.34,-1562.4,-3726.27,-5288.67
